SampleID	NERR	prev_sample_name	Quarter_txt	Quarter_num	Replicate	Sample.Site	NERR_TYPE	NERR_LONG	SITE	LAT	LONG	HAB_TYPE	Region	Ocean	North_South	input	filtered	percentage_of_input_passed_filter	denoised	merged	percentage_of_input_merged	non.chimeric	percentage_of_input_non.chimeric	Site_Corrected	NERR_SITE_QTR	NERR_SITE_QTR_REP	SWMP_ID	datenum	yr	mnth	day	lub_date	met	wc	nut	Temp_Min.	Temp_Median	Temp_Mean	Temp_Max.	SpCond_Min.	SpCond_Median	SpCond_Mean	SpCond_Max.	Sal_Min.	Sal_Median	Sal_Mean	Sal_Max.	DO_pct_Min.	DO_pct_Median	DO_pct_Mean	DO_pct_Max.	DO_mgl_Min.	DO_mgl_Median	DO_mgl_Mean	DO_mgl_Max.	Depth_Min.	Depth_Median	Depth_Mean	Depth_Max.	pH_Min.	pH_Median	pH_Mean	pH_Max.	Turb_Min.	Turb_Median	Turb_Mean	Turb_Max.	days_since_wc	ATemp_Min.	ATemp_Median	ATemp_Mean	ATemp_Max.	WSpd_Min.	WSpd_Median	WSpd_Mean	WSpd_Max.	MaxWSpd_Min.	MaxWSpd_Median	MaxWSpd_Mean	MaxWSpd_Max.	TotPAR_Min.	TotPAR_Median	TotPAR_Mean	TotPAR_Max.	TotPrcp_Min.	TotPrcp_Median	TotPrcp_Mean	TotPrcp_Max.	days_since_met	PO4F_Min.	PO4F_Median	PO4F_Mean	PO4F_Max.	NH4F_Min.	NH4F_Median	NH4F_Mean	NH4F_Max.	NO23F_Min.	NO23F_Median	NO23F_Mean	NO23F_Max.	CHLA_N_Min.	CHLA_N_Median	CHLA_N_Mean	CHLA_N_Max.	days_since_nut	salinity	Temp_Min..1	Temp_Median.1	Temp_Mean.1	Temp_Max..1	SpCond_Min..1	SpCond_Median.1	SpCond_Mean.1	SpCond_Max..1	Sal_Min..1	Sal_Median.1	Sal_Mean.1	Sal_Max..1	DO_pct_Min..1	DO_pct_Median.1	DO_pct_Mean.1	DO_pct_Max..1	DO_mgl_Min..1	DO_mgl_Median.1	DO_mgl_Mean.1	DO_mgl_Max..1	Depth_Min..1	Depth_Median.1	Depth_Mean.1	Depth_Max..1	pH_Min..1	pH_Median.1	pH_Mean.1	pH_Max..1	Turb_Min..1	Turb_Median.1	Turb_Mean.1	Turb_Max..1	days_since_wc.1	ATemp_Min..1	ATemp_Median.1	ATemp_Mean.1	ATemp_Max..1	WSpd_Min..1	WSpd_Median.1	WSpd_Mean.1	WSpd_Max..1	MaxWSpd_Min..1	MaxWSpd_Median.1	MaxWSpd_Mean.1	MaxWSpd_Max..1	TotPAR_Min..1	TotPAR_Median.1	TotPAR_Mean.1	TotPAR_Max..1	TotPrcp_Min..1	TotPrcp_Median.1	TotPrcp_Mean.1	TotPrcp_Max..1	days_since_met.1	PO4F_Min..1	PO4F_Median.1	PO4F_Mean.1	PO4F_Max..1	NH4F_Min..1	NH4F_Median.1	NH4F_Mean.1	NH4F_Max..1	NO23F_Min..1	NO23F_Median.1	NO23F_Mean.1	NO23F_Max..1	CHLA_N_Min..1	CHLA_N_Median.1	CHLA_N_Mean.1	CHLA_N_Max..1	days_since_nut.1
WEINw0221243	WE	WEINw0221243	Feb_24	8	3	IN	WEIN	Inlet	IN	43.320269	-70.563505	Inlet_to_the_Webhannet_River_Estuary	NE	Atlantic	North	95867	94465	98.54	93988	93258	97.28	92248	96.22	WEIN	WEIN_Q8	WEIN_Q8_3	WELIN	22124	24	2	21	2/21/24	welinmet	welinwq	welinnut	1.7	2.8	2.5	3	46.45	48.975	48.5740625	49.54	29.1	31	30.67708333	31.4	86.5	90.6	90.33958333	94	9.6	9.9	10.00625	10.7	NA	NA	NA	NA	7.9	8	7.966666667	8	1	2	2.041666667	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	B	1.7	2.8	2.5	3	46.45	48.975	48.5740625	49.54	29.1	31	30.67708333	31.4	86.5	90.6	90.33958333	94	9.6	9.9	10.00625	10.7	NA	NA	NaN	NA	7.9	8	7.966666667	8	1	2	2.041666667	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JCB6w0516231	JC	JCB6w0516231	May_23	5	1	B6	JCB6	Buoy_126	B6	39.5079	-74.3385	Bay_near_Inlet	NE	Atlantic	North	7184	6941	96.62	6843	6292	87.58	6218	86.55	JC126	JC126_Q5	JC126_Q5_1	JACB6	51623	23	5	16	5/16/23	jacb6met	jacb6wq	jacb6nut	14	16.5	16.39583333	19.6	38.69	45.17	44.8165625	48.38	24.7	29.25	29.03125	31.6	83.1	91.5	92.53541667	104.5	7.1	7.5	7.597916667	8.2	1.34	1.87	1.858020833	2.31	7.9	7.9	7.913541667	8	2	7	7.15625	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0098	0.01075	0.01075	0.0117	0.0062	0.0119	0.0119	0.0176	0.0055	0.0062	0.0062	0.0069	5.79	5.905	5.905	6.02	13	S	14	16.5	16.39583333	19.6	38.69	45.17	44.8165625	48.38	24.7	29.25	29.03125	31.6	83.1	91.5	92.53541667	104.5	7.1	7.5	7.597916667	8.2	1.34	1.87	1.858020833	2.31	7.9	7.9	7.913541667	8	2	7	7.15625	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0098	0.01075	0.01075	0.0117	0.0062	0.0119	0.0119	0.0176	0.0055	0.0062	0.0062	0.0069	5.79	5.905	5.905	6.02	13
JCB6w0516232	JC	JCB6w0516232	May_23	5	2	B6	JCB6	Buoy_126	B6	39.5079	-74.3385	Bay_near_Inlet	NE	Atlantic	North	62402	61243	98.14	60878	58852	94.31	58450	93.67	JC126	JC126_Q5	JC126_Q5_2	JACB6	51623	23	5	16	5/16/23	jacb6met	jacb6wq	jacb6nut	14	16.5	16.39583333	19.6	38.69	45.17	44.8165625	48.38	24.7	29.25	29.03125	31.6	83.1	91.5	92.53541667	104.5	7.1	7.5	7.597916667	8.2	1.34	1.87	1.858020833	2.31	7.9	7.9	7.913541667	8	2	7	7.15625	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0098	0.01075	0.01075	0.0117	0.0062	0.0119	0.0119	0.0176	0.0055	0.0062	0.0062	0.0069	5.79	5.905	5.905	6.02	13	S	14	16.5	16.39583333	19.6	38.69	45.17	44.8165625	48.38	24.7	29.25	29.03125	31.6	83.1	91.5	92.53541667	104.5	7.1	7.5	7.597916667	8.2	1.34	1.87	1.858020833	2.31	7.9	7.9	7.913541667	8	2	7	7.15625	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0098	0.01075	0.01075	0.0117	0.0062	0.0119	0.0119	0.0176	0.0055	0.0062	0.0062	0.0069	5.79	5.905	5.905	6.02	13
JCB6w0516233	JC	JCB6w0516233	May_23	5	3	B6	JCB6	Buoy_126	B6	39.5079	-74.3385	Bay_near_Inlet	NE	Atlantic	North	70417	69506	98.71	69140	66223	94.04	65693	93.29	JC126	JC126_Q5	JC126_Q5_3	JACB6	51623	23	5	16	5/16/23	jacb6met	jacb6wq	jacb6nut	14	16.5	16.39583333	19.6	38.69	45.17	44.8165625	48.38	24.7	29.25	29.03125	31.6	83.1	91.5	92.53541667	104.5	7.1	7.5	7.597916667	8.2	1.34	1.87	1.858020833	2.31	7.9	7.9	7.913541667	8	2	7	7.15625	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0098	0.01075	0.01075	0.0117	0.0062	0.0119	0.0119	0.0176	0.0055	0.0062	0.0062	0.0069	5.79	5.905	5.905	6.02	13	S	14	16.5	16.39583333	19.6	38.69	45.17	44.8165625	48.38	24.7	29.25	29.03125	31.6	83.1	91.5	92.53541667	104.5	7.1	7.5	7.597916667	8.2	1.34	1.87	1.858020833	2.31	7.9	7.9	7.913541667	8	2	7	7.15625	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0098	0.01075	0.01075	0.0117	0.0062	0.0119	0.0119	0.0176	0.0055	0.0062	0.0062	0.0069	5.79	5.905	5.905	6.02	13
JCB9w0516231	JC	JCB9w0516231	May_23	5	1	B9	JCB9	Buoy_139	B9	39.49794	-74.38113	Open_Bay	NE	Atlantic	North	96418	94836	98.36	94408	91085	94.47	90641	94.01	JC139	JC139_Q5	JC139_Q5_1	JACB9	51623	23	5	16	5/16/23	jacb9met	jacb9wq	jacb9nut	16.6	18.2	18.234375	20.3	37.07	45.02	43.83	47.06	23.5	29.2	28.34375	30.7	83.6	94.25	94.89791667	106.2	6.8	7.5	7.546875	8.4	1.46	1.94	1.944479167	2.39	7.9	7.9	7.960416667	8.1	3	8	7.989583333	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0072	0.0074	0.0074	0.0076	0.0062	0.0062	0.0062	0.0062	0.0055	0.0055	0.0055	0.0055	7	7.115	7.115	7.23	13	S	16.6	18.2	18.234375	20.3	37.07	45.02	43.83	47.06	23.5	29.2	28.34375	30.7	83.6	94.25	94.89791667	106.2	6.8	7.5	7.546875	8.4	1.46	1.94	1.944479167	2.39	7.9	7.9	7.960416667	8.1	3	8	7.989583333	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0072	0.0074	0.0074	0.0076	0.0062	0.0062	0.0062	0.0062	0.0055	0.0055	0.0055	0.0055	7	7.115	7.115	7.23	13
JCB9w0516232	JC	JCB9w0516232	May_23	5	2	B9	JCB9	Buoy_139	B9	39.49794	-74.38113	Open_Bay	NE	Atlantic	North	58678	57604	98.17	57301	54248	92.45	53959	91.96	JC139	JC139_Q5	JC139_Q5_2	JACB9	51623	23	5	16	5/16/23	jacb9met	jacb9wq	jacb9nut	16.6	18.2	18.234375	20.3	37.07	45.02	43.83	47.06	23.5	29.2	28.34375	30.7	83.6	94.25	94.89791667	106.2	6.8	7.5	7.546875	8.4	1.46	1.94	1.944479167	2.39	7.9	7.9	7.960416667	8.1	3	8	7.989583333	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0072	0.0074	0.0074	0.0076	0.0062	0.0062	0.0062	0.0062	0.0055	0.0055	0.0055	0.0055	7	7.115	7.115	7.23	13	S	16.6	18.2	18.234375	20.3	37.07	45.02	43.83	47.06	23.5	29.2	28.34375	30.7	83.6	94.25	94.89791667	106.2	6.8	7.5	7.546875	8.4	1.46	1.94	1.944479167	2.39	7.9	7.9	7.960416667	8.1	3	8	7.989583333	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0072	0.0074	0.0074	0.0076	0.0062	0.0062	0.0062	0.0062	0.0055	0.0055	0.0055	0.0055	7	7.115	7.115	7.23	13
JCB9w0516233	JC	JCB9w0516233	May_23	5	3	B9	JCB9	Buoy_139	B9	39.49794	-74.38113	Open_Bay	NE	Atlantic	North	8514	8371	98.32	8308	7882	92.58	7858	92.3	JC139	JC139_Q5	JC139_Q5_3	JACB9	51623	23	5	16	5/16/23	jacb9met	jacb9wq	jacb9nut	16.6	18.2	18.234375	20.3	37.07	45.02	43.83	47.06	23.5	29.2	28.34375	30.7	83.6	94.25	94.89791667	106.2	6.8	7.5	7.546875	8.4	1.46	1.94	1.944479167	2.39	7.9	7.9	7.960416667	8.1	3	8	7.989583333	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0072	0.0074	0.0074	0.0076	0.0062	0.0062	0.0062	0.0062	0.0055	0.0055	0.0055	0.0055	7	7.115	7.115	7.23	13	S	16.6	18.2	18.234375	20.3	37.07	45.02	43.83	47.06	23.5	29.2	28.34375	30.7	83.6	94.25	94.89791667	106.2	6.8	7.5	7.546875	8.4	1.46	1.94	1.944479167	2.39	7.9	7.9	7.960416667	8.1	3	8	7.989583333	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0072	0.0074	0.0074	0.0076	0.0062	0.0062	0.0062	0.0062	0.0055	0.0055	0.0055	0.0055	7	7.115	7.115	7.23	13
JCBAw0516231	JC	JCBAw0516231	May_23	5	1	BA	JCBA	Lower_Bank	BA	39.5937	-74.5515	River_with_forest_and_marsh_bank	NE	Atlantic	North	161263	158615	98.36	157009	154070	95.54	152651	94.66	JCBA	JCBA_Q5	JCBA_Q5_1	JACBA	51623	23	5	16	5/16/23	jacbamet	jacbawq	jacbanut	19.7	20.8	20.77916667	21.8	0.11	0.92	1.6390625	5.99	0.1	0.45	0.855208333	3.3	71.9	78.4	78.08020833	82.6	6.5	7	6.95625	7.3	1.35	1.875	1.874166667	2.33	5.8	6	6.102083333	6.6	8	14	15.26041667	36	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0035	0.0038	0.0038	0.0041	0.0062	0.0062	0.0062	0.0062	0.067	0.0683	0.0683	0.0696	0.72	1.22	1.22	1.72	13	F	19.7	20.8	20.77916667	21.8	0.11	0.92	1.6390625	5.99	0.1	0.45	0.855208333	3.3	71.9	78.4	78.08020833	82.6	6.5	7	6.95625	7.3	1.35	1.875	1.874166667	2.33	5.8	6	6.102083333	6.6	8	14	15.26041667	36	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0035	0.0038	0.0038	0.0041	0.0062	0.0062	0.0062	0.0062	0.067	0.0683	0.0683	0.0696	0.72	1.22	1.22	1.72	13
JCBAw0516232	JC	JCBAw0516232	May_23	5	2	BA	JCBA	Lower_Bank	BA	39.5937	-74.5515	River_with_forest_and_marsh_bank	NE	Atlantic	North	95596	94003	98.33	92813	91069	95.26	90390	94.55	JCBA	JCBA_Q5	JCBA_Q5_2	JACBA	51623	23	5	16	5/16/23	jacbamet	jacbawq	jacbanut	19.7	20.8	20.77916667	21.8	0.11	0.92	1.6390625	5.99	0.1	0.45	0.855208333	3.3	71.9	78.4	78.08020833	82.6	6.5	7	6.95625	7.3	1.35	1.875	1.874166667	2.33	5.8	6	6.102083333	6.6	8	14	15.26041667	36	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0035	0.0038	0.0038	0.0041	0.0062	0.0062	0.0062	0.0062	0.067	0.0683	0.0683	0.0696	0.72	1.22	1.22	1.72	13	F	19.7	20.8	20.77916667	21.8	0.11	0.92	1.6390625	5.99	0.1	0.45	0.855208333	3.3	71.9	78.4	78.08020833	82.6	6.5	7	6.95625	7.3	1.35	1.875	1.874166667	2.33	5.8	6	6.102083333	6.6	8	14	15.26041667	36	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0035	0.0038	0.0038	0.0041	0.0062	0.0062	0.0062	0.0062	0.067	0.0683	0.0683	0.0696	0.72	1.22	1.22	1.72	13
JCBAw0516233	JC	JCBAw0516233	May_23	5	3	BA	JCBA	Lower_Bank	BA	39.5937	-74.5515	River_with_forest_and_marsh_bank	NE	Atlantic	North	87622	86208	98.39	85150	83506	95.3	82727	94.41	JCBA	JCBA_Q5	JCBA_Q5_3	JACBA	51623	23	5	16	5/16/23	jacbamet	jacbawq	jacbanut	19.7	20.8	20.77916667	21.8	0.11	0.92	1.6390625	5.99	0.1	0.45	0.855208333	3.3	71.9	78.4	78.08020833	82.6	6.5	7	6.95625	7.3	1.35	1.875	1.874166667	2.33	5.8	6	6.102083333	6.6	8	14	15.26041667	36	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0035	0.0038	0.0038	0.0041	0.0062	0.0062	0.0062	0.0062	0.067	0.0683	0.0683	0.0696	0.72	1.22	1.22	1.72	13	F	19.7	20.8	20.77916667	21.8	0.11	0.92	1.6390625	5.99	0.1	0.45	0.855208333	3.3	71.9	78.4	78.08020833	82.6	6.5	7	6.95625	7.3	1.35	1.875	1.874166667	2.33	5.8	6	6.102083333	6.6	8	14	15.26041667	36	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0035	0.0038	0.0038	0.0041	0.0062	0.0062	0.0062	0.0062	0.067	0.0683	0.0683	0.0696	0.72	1.22	1.22	1.72	13
JCLSw0516231	JC	JCLSw0516231	May_23	5	1	LS	JCLS	Little_Sheepshead_Creek	LS	39.51946	-74.319223	Marsh_creek	NE	Atlantic	North	123982	121935	98.35	121202	116969	94.34	116221	93.74	JCLS	JCLS_Q5	JCLS_Q5_1		51623	23	5	16	5/16/23	met	wq	nut	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JCLSw0516232	JC	JCLSw0516232	May_23	5	2	LS	JCLS	Little_Sheepshead_Creek	LS	39.51946	-74.319223	Marsh_creek	NE	Atlantic	North	45325	44493	98.16	44105	42422	93.6	42125	92.94	JCLS	JCLS_Q5	JCLS_Q5_2		51623	23	5	16	5/16/23	met	wq	nut	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JCLSw0516233	JC	JCLSw0516233	May_23	5	3	LS	JCLS	Little_Sheepshead_Creek	LS	39.51946	-74.319223	Marsh_creek	NE	Atlantic	North	79384	78003	98.26	77462	74766	94.18	74268	93.56	JCLS	JCLS_Q5	JCLS_Q5_3		51623	23	5	16	5/16/23	met	wq	nut	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JCNEw0516231	JC	JCNEw0516231	May_23	5	1	NE	JCNE	Chestnut_Neck	BN	39.5479	-74.4608	River_in_Spartina_marsh	NE	Atlantic	North	59823	58783	98.26	58623	58145	97.2	57882	96.76	JCNE	JCNE_Q5	JCNE_Q5_1	JACNE	51623	23	5	16	5/16/23	jacnemet	jacnewq	jacnenut	19	19.8	19.61041667	20.5	15.52	23.105	22.01572917	28.96	9.1	14	13.31979167	17.9	73.6	80.05	80.178125	86.5	6.4	6.8	6.7875	7.1	1.21	1.7	1.6896875	2.11	7	7.3	7.211458333	7.5	5	6	6.802083333	13	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0056	0.0075	0.007357143	0.0086	0.0122	0.0231	0.021528571	0.0324	0.0108	0.0206	0.019585714	0.0259	1.8	2.98	2.932857143	3.72	12	B	19	19.8	19.61041667	20.5	15.52	23.105	22.01572917	28.96	9.1	14	13.31979167	17.9	73.6	80.05	80.178125	86.5	6.4	6.8	6.7875	7.1	1.21	1.7	1.6896875	2.11	7	7.3	7.211458333	7.5	5	6	6.802083333	13	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0056	0.0075	0.007357143	0.0086	0.0122	0.0231	0.021528571	0.0324	0.0108	0.0206	0.019585714	0.0259	1.8	2.98	2.932857143	3.72	12
JCNEw0516232	JC	JCNEw0516232	May_23	5	2	NE	JCNE	Chestnut_Neck	BN	39.5479	-74.4608	River_in_Spartina_marsh	NE	Atlantic	North	117434	113374	96.54	113033	112065	95.43	111334	94.81	JCNE	JCNE_Q5	JCNE_Q5_2	JACNE	51623	23	5	16	5/16/23	jacnemet	jacnewq	jacnenut	19	19.8	19.61041667	20.5	15.52	23.105	22.01572917	28.96	9.1	14	13.31979167	17.9	73.6	80.05	80.178125	86.5	6.4	6.8	6.7875	7.1	1.21	1.7	1.6896875	2.11	7	7.3	7.211458333	7.5	5	6	6.802083333	13	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0056	0.0075	0.007357143	0.0086	0.0122	0.0231	0.021528571	0.0324	0.0108	0.0206	0.019585714	0.0259	1.8	2.98	2.932857143	3.72	12	B	19	19.8	19.61041667	20.5	15.52	23.105	22.01572917	28.96	9.1	14	13.31979167	17.9	73.6	80.05	80.178125	86.5	6.4	6.8	6.7875	7.1	1.21	1.7	1.6896875	2.11	7	7.3	7.211458333	7.5	5	6	6.802083333	13	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0056	0.0075	0.007357143	0.0086	0.0122	0.0231	0.021528571	0.0324	0.0108	0.0206	0.019585714	0.0259	1.8	2.98	2.932857143	3.72	12
JCNEw0516233	JC	JCNEw0516233	May_23	5	3	NE	JCNE	Chestnut_Neck	BN	39.5479	-74.4608	River_in_Spartina_marsh	NE	Atlantic	North	11699	10977	93.83	10848	10670	91.2	10630	90.86	JCNE	JCNE_Q5	JCNE_Q5_3	JACNE	51623	23	5	16	5/16/23	jacnemet	jacnewq	jacnenut	19	19.8	19.61041667	20.5	15.52	23.105	22.01572917	28.96	9.1	14	13.31979167	17.9	73.6	80.05	80.178125	86.5	6.4	6.8	6.7875	7.1	1.21	1.7	1.6896875	2.11	7	7.3	7.211458333	7.5	5	6	6.802083333	13	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0056	0.0075	0.007357143	0.0086	0.0122	0.0231	0.021528571	0.0324	0.0108	0.0206	0.019585714	0.0259	1.8	2.98	2.932857143	3.72	12	B	19	19.8	19.61041667	20.5	15.52	23.105	22.01572917	28.96	9.1	14	13.31979167	17.9	73.6	80.05	80.178125	86.5	6.4	6.8	6.7875	7.1	1.21	1.7	1.6896875	2.11	7	7.3	7.211458333	7.5	5	6	6.802083333	13	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0056	0.0075	0.007357143	0.0086	0.0122	0.0231	0.021528571	0.0324	0.0108	0.0206	0.019585714	0.0259	1.8	2.98	2.932857143	3.72	12
MAABw0523231	MA	MAABw0523231	May_23	5	1	AB	MAAB	Aransas_Bay	AB	27.9746	-97.0239	Open_bay	Gulf	Gulf	South	89990	87888	97.66	87372	86102	95.68	85828	95.38	MAAB	MAAB_Q5	MAAB_Q5_1	MARAB	52323	23	5	23	5/23/23	marabmet	marabwq	marabnut	27.7	27.9	28.09166667	28.8	40.63	41.14	41.18385417	41.76	25.9	26.3	26.29895833	26.7	62.9	97.05	99.228125	113.1	4.3	6.6	6.70625	7.6	3.04	3.1	3.097604167	3.15	8.1	8.2	8.234375	8.3	3	5	5.385416667	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	27.7	27.9	28.09166667	28.8	40.63	41.14	41.18385417	41.76	25.9	26.3	26.29895833	26.7	62.9	97.05	99.228125	113.1	4.3	6.6	6.70625	7.6	3.04	3.1	3.097604167	3.15	8.1	8.2	8.234375	8.3	3	5	5.385416667	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
